"Year";"Regime";"Regime Name";"Absolute number of sanctions";"Cumulative number of sanctions"
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUS";"RUS";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2004;"RUSDA";"RUSDA";0;0
2005;"IRQ";"IRAQ";6;68
2005;"TERR";"TERRORIST GROUPS";0;12
2005;"TAQA";"AL-QAEDA";8;50
2005;"AFG";"AFGHANISTAN";0;105
2005;"COD";"DEMOCRATIC REPUBLIC OF CONGO";16;16
2005;"SDN";"SUDAN";0;0
2005;"BLR";"BELARUS";0;4
2005;"IRN";"IRAN";0;1
2005;"PRK";"NORTH KOREA";0;0
2005;"GIN";"GUINEA";0;0
2005;"SOM";"SOMALIA";0;0
2005;"TUN";"TUNISIA";0;0
2005;"LBY";"LIBYA";0;0
2005;"SYR";"SYRIAN ARAB REPUBLIC";0;0
2005;"GNB";"GUINEA-BISSAU";0;0
2005;"UKR";"UKRAINE";0;0
2005;"CAF";"CENTRAL AFRICAN REPUBLIC";0;0
2005;"YEM";"YEMEN";0;0
2005;"SSD";"SOUTH SUDAN";0;0
2005;"BDI";"BURUNDI";0;0
2005;"VEN";"VENEZUELA";0;0
2005;"MMR";"MYANMAR/BURMA";0;0
2005;"EUAQ";"EU AUTONOMOUS AL-QAEDA";0;0
2005;"CHEM";"CHEMICAL WEAPONS";0;0
2005;"NIC";"NICARAGUA";0;0
2005;"CYB";"CYBER-ATTACKS";0;0
2005;"TUR";"TURKEY";0;0
2005;"HR";"HUMAN RIGHTS";0;0
2005;"MLI";"MALI";0;0
2005;"HTI";"HAÏTI";0;0
2005;"MDA";"MOLDOVA";0;0
2005;"HAM";"HAMAS AND PALESTINIAN ISLAMIC JIHAD";0;0
2005;"SDNZ";"SUDAN EU AUTONOMOUS";0;0
2005;"GTM";"GUATEMALA";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUS";"RUS";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2005;"RUSDA";"RUSDA";0;0
2006;"IRQ";"IRAQ";7;75
2006;"TERR";"TERRORIST GROUPS";0;12
2006;"TAQA";"AL-QAEDA";5;55
2006;"AFG";"AFGHANISTAN";0;105
2006;"COD";"DEMOCRATIC REPUBLIC OF CONGO";0;16
2006;"SDN";"SUDAN";3;3
2006;"BLR";"BELARUS";0;4
2006;"IRN";"IRAN";1;2
2006;"PRK";"NORTH KOREA";0;0
2006;"GIN";"GUINEA";0;0
2006;"SOM";"SOMALIA";0;0
2006;"TUN";"TUNISIA";0;0
2006;"LBY";"LIBYA";0;0
2006;"SYR";"SYRIAN ARAB REPUBLIC";0;0
2006;"GNB";"GUINEA-BISSAU";0;0
2006;"UKR";"UKRAINE";0;0
2006;"CAF";"CENTRAL AFRICAN REPUBLIC";0;0
2006;"YEM";"YEMEN";0;0
2006;"SSD";"SOUTH SUDAN";0;0
2006;"BDI";"BURUNDI";0;0
2006;"VEN";"VENEZUELA";0;0
2006;"MMR";"MYANMAR/BURMA";0;0
2006;"EUAQ";"EU AUTONOMOUS AL-QAEDA";0;0
2006;"CHEM";"CHEMICAL WEAPONS";0;0
2006;"NIC";"NICARAGUA";0;0
2006;"CYB";"CYBER-ATTACKS";0;0
2006;"TUR";"TURKEY";0;0
2006;"HR";"HUMAN RIGHTS";0;0
2006;"MLI";"MALI";0;0
2006;"HTI";"HAÏTI";0;0
2006;"MDA";"MOLDOVA";0;0
2006;"HAM";"HAMAS AND PALESTINIAN ISLAMIC JIHAD";0;0
2006;"SDNZ";"SUDAN EU AUTONOMOUS";0;0
2006;"GTM";"GUATEMALA";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUS";"RUS";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2006;"RUSDA";"RUSDA";0;0
2007;"IRQ";"IRAQ";0;75
2007;"TERR";"TERRORIST GROUPS";0;12
2007;"TAQA";"AL-QAEDA";2;57
2007;"AFG";"AFGHANISTAN";1;106
2007;"COD";"DEMOCRATIC REPUBLIC OF CONGO";6;22
2007;"SDN";"SUDAN";0;3
2007;"BLR";"BELARUS";0;4
2007;"IRN";"IRAN";2;4
2007;"PRK";"NORTH KOREA";0;0
2007;"GIN";"GUINEA";0;0
2007;"SOM";"SOMALIA";0;0
2007;"TUN";"TUNISIA";0;0
2007;"LBY";"LIBYA";0;0
2007;"SYR";"SYRIAN ARAB REPUBLIC";0;0
2007;"GNB";"GUINEA-BISSAU";0;0
2007;"UKR";"UKRAINE";0;0
2007;"CAF";"CENTRAL AFRICAN REPUBLIC";0;0
2007;"YEM";"YEMEN";0;0
2007;"SSD";"SOUTH SUDAN";0;0
2007;"BDI";"BURUNDI";0;0
2007;"VEN";"VENEZUELA";0;0
2007;"MMR";"MYANMAR/BURMA";0;0
2007;"EUAQ";"EU AUTONOMOUS AL-QAEDA";0;0
2007;"CHEM";"CHEMICAL WEAPONS";0;0
2007;"NIC";"NICARAGUA";0;0
2007;"CYB";"CYBER-ATTACKS";0;0
2007;"TUR";"TURKEY";0;0
2007;"HR";"HUMAN RIGHTS";0;0
2007;"MLI";"MALI";0;0
2007;"HTI";"HAÏTI";0;0
2007;"MDA";"MOLDOVA";0;0
2007;"HAM";"HAMAS AND PALESTINIAN ISLAMIC JIHAD";0;0
2007;"SDNZ";"SUDAN EU AUTONOMOUS";0;0
2007;"GTM";"GUATEMALA";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUS";"RUS";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2007;"RUSDA";"RUSDA";0;0
2008;"IRQ";"IRAQ";0;75
2008;"TERR";"TERRORIST GROUPS";0;12
2008;"TAQA";"AL-QAEDA";12;69
2008;"AFG";"AFGHANISTAN";0;106
2008;"COD";"DEMOCRATIC REPUBLIC OF CONGO";0;22
2008;"SDN";"SUDAN";0;3
2008;"BLR";"BELARUS";0;4
2008;"IRN";"IRAN";12;16
2008;"PRK";"NORTH KOREA";0;0
2008;"GIN";"GUINEA";0;0
2008;"SOM";"SOMALIA";0;0
2008;"TUN";"TUNISIA";0;0
2008;"LBY";"LIBYA";0;0
2008;"SYR";"SYRIAN ARAB REPUBLIC";0;0
2008;"GNB";"GUINEA-BISSAU";0;0
2008;"UKR";"UKRAINE";0;0
2008;"CAF";"CENTRAL AFRICAN REPUBLIC";0;0
2008;"YEM";"YEMEN";0;0
2008;"SSD";"SOUTH SUDAN";0;0
2008;"BDI";"BURUNDI";0;0
2008;"VEN";"VENEZUELA";0;0
2008;"MMR";"MYANMAR/BURMA";0;0
2008;"EUAQ";"EU AUTONOMOUS AL-QAEDA";0;0
2008;"CHEM";"CHEMICAL WEAPONS";0;0
2008;"NIC";"NICARAGUA";0;0
2008;"CYB";"CYBER-ATTACKS";0;0
2008;"TUR";"TURKEY";0;0
2008;"HR";"HUMAN RIGHTS";0;0
2008;"MLI";"MALI";0;0
2008;"HTI";"HAÏTI";0;0
2008;"MDA";"MOLDOVA";0;0
2008;"HAM";"HAMAS AND PALESTINIAN ISLAMIC JIHAD";0;0
2008;"SDNZ";"SUDAN EU AUTONOMOUS";0;0
2008;"GTM";"GUATEMALA";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUS";"RUS";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2008;"RUSDA";"RUSDA";0;0
2009;"IRQ";"IRAQ";0;75
2009;"TERR";"TERRORIST GROUPS";0;12
2009;"TAQA";"AL-QAEDA";5;74
2009;"AFG";"AFGHANISTAN";0;106
2009;"COD";"DEMOCRATIC REPUBLIC OF CONGO";4;26
2009;"SDN";"SUDAN";0;3
2009;"BLR";"BELARUS";0;4
2009;"IRN";"IRAN";0;16
2009;"PRK";"NORTH KOREA";20;20
2009;"GIN";"GUINEA";0;0
2009;"SOM";"SOMALIA";0;0
2009;"TUN";"TUNISIA";0;0
2009;"LBY";"LIBYA";0;0
2009;"SYR";"SYRIAN ARAB REPUBLIC";0;0
2009;"GNB";"GUINEA-BISSAU";0;0
2009;"UKR";"UKRAINE";0;0
2009;"CAF";"CENTRAL AFRICAN REPUBLIC";0;0
2009;"YEM";"YEMEN";0;0
2009;"SSD";"SOUTH SUDAN";0;0
2009;"BDI";"BURUNDI";0;0
2009;"VEN";"VENEZUELA";0;0
2009;"MMR";"MYANMAR/BURMA";0;0
2009;"EUAQ";"EU AUTONOMOUS AL-QAEDA";0;0
2009;"CHEM";"CHEMICAL WEAPONS";0;0
2009;"NIC";"NICARAGUA";0;0
2009;"CYB";"CYBER-ATTACKS";0;0
2009;"TUR";"TURKEY";0;0
2009;"HR";"HUMAN RIGHTS";0;0
2009;"MLI";"MALI";0;0
2009;"HTI";"HAÏTI";0;0
2009;"MDA";"MOLDOVA";0;0
2009;"HAM";"HAMAS AND PALESTINIAN ISLAMIC JIHAD";0;0
2009;"SDNZ";"SUDAN EU AUTONOMOUS";0;0
2009;"GTM";"GUATEMALA";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
